"Station_Name","Coord_Sys(PROJCS,GEOGCS)","Datum(WGS84,NAD83,NAD27)","Lat/YCoord","Lon/XCoord","Height","Height_Units(meters,feet)","Speed","Speed_Units(mph,kph,mps,kts)","Direction(degrees)","Temperature","Temperature_Units(F,C)","Cloud_Cover(%)","Radius_of_Influence","Radius_of_Influence_Units(miles,feet,meters,km)","date_time"
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,180,18,C,0,-1,km,2019-10-28T00:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,190,18,C,0,-1,km,2019-10-28T00:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,180,18,C,0,-1,km,2019-10-28T00:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,170,18,C,0,-1,km,2019-10-28T00:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,170,17.8,C,0,-1,km,2019-10-28T00:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,190,18,C,0,-1,km,2019-10-28T00:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-28T01:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,160,17,C,0,-1,km,2019-10-28T01:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,150,18,C,0,-1,km,2019-10-28T01:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-28T01:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-28T01:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,160,18,C,0,-1,km,2019-10-28T01:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,130,18,C,0,-1,km,2019-10-28T01:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T01:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T01:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,140,17,C,0,-1,km,2019-10-28T01:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,130,17,C,0,-1,km,2019-10-28T01:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,130,17.2,C,0,-1,km,2019-10-28T01:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T01:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,150,17,C,0,-1,km,2019-10-28T02:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,16,C,0,-1,km,2019-10-28T02:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,16.7,C,0,-1,km,2019-10-28T02:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T02:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-28T03:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,20,17,C,0,-1,km,2019-10-28T03:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,20,18,C,0,-1,km,2019-10-28T03:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,20,18.3,C,0,-1,km,2019-10-28T03:14:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,20,18,C,0,-1,km,2019-10-28T03:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,40,18,C,0,-1,km,2019-10-28T03:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,18,C,0,-1,km,2019-10-28T03:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,30,18,C,0,-1,km,2019-10-28T03:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,30,18,C,0,-1,km,2019-10-28T03:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,30,18,C,0,-1,km,2019-10-28T03:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,40,18,C,0,-1,km,2019-10-28T03:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,30,18,C,0,-1,km,2019-10-28T03:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,30,17.8,C,0,-1,km,2019-10-28T03:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,30,18,C,0,-1,km,2019-10-28T03:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,40,18,C,0,-1,km,2019-10-28T04:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,30,18,C,0,-1,km,2019-10-28T04:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,40,18,C,0,-1,km,2019-10-28T04:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,40,18,C,0,-1,km,2019-10-28T04:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,30,18,C,0,-1,km,2019-10-28T04:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,30,18,C,0,-1,km,2019-10-28T04:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,30,18,C,0,-1,km,2019-10-28T04:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,40,18,C,0,-1,km,2019-10-28T04:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,40,18,C,0,-1,km,2019-10-28T04:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,30,18,C,0,-1,km,2019-10-28T04:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,30,18,C,0,-1,km,2019-10-28T04:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,40,18.3,C,0,-1,km,2019-10-28T04:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,30,18,C,0,-1,km,2019-10-28T04:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,30,18,C,0,-1,km,2019-10-28T05:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,20,18,C,0,-1,km,2019-10-28T05:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,20,18,C,0,-1,km,2019-10-28T05:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,20,18,C,0,-1,km,2019-10-28T05:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,30,18,C,0,-1,km,2019-10-28T05:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,40,18,C,0,-1,km,2019-10-28T05:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,20,17,C,0,-1,km,2019-10-28T05:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,20,17,C,0,-1,km,2019-10-28T05:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,30,17,C,0,-1,km,2019-10-28T05:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,10,17,C,0,-1,km,2019-10-28T05:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,20,17,C,0,-1,km,2019-10-28T05:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,10,16.7,C,0,-1,km,2019-10-28T05:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,10,17,C,0,-1,km,2019-10-28T05:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,20,17,C,0,-1,km,2019-10-28T06:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,20,17,C,0,-1,km,2019-10-28T06:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,20,17,C,0,-1,km,2019-10-28T06:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,20,17,C,0,-1,km,2019-10-28T06:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,20,17,C,0,-1,km,2019-10-28T06:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,10,17,C,0,-1,km,2019-10-28T06:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,10,17,C,0,-1,km,2019-10-28T06:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,10,17,C,0,-1,km,2019-10-28T06:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,17,C,0,-1,km,2019-10-28T06:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,17,C,0,-1,km,2019-10-28T06:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,20,17,C,0,-1,km,2019-10-28T06:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,20,17.2,C,0,-1,km,2019-10-28T06:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,30,17,C,0,-1,km,2019-10-28T06:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,17,C,0,-1,km,2019-10-28T07:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,10,17,C,0,-1,km,2019-10-28T07:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,17,C,0,-1,km,2019-10-28T07:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,17,C,0,-1,km,2019-10-28T07:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,10,17,C,0,-1,km,2019-10-28T07:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,20,17,C,0,-1,km,2019-10-28T07:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,20,17,C,0,-1,km,2019-10-28T07:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,17,C,0,-1,km,2019-10-28T07:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,20,17,C,0,-1,km,2019-10-28T07:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,17,C,0,-1,km,2019-10-28T07:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,20,17,C,0,-1,km,2019-10-28T07:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,20,16.7,C,0,-1,km,2019-10-28T07:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,20,17,C,0,-1,km,2019-10-28T07:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,17,C,0,-1,km,2019-10-28T08:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,20,17,C,0,-1,km,2019-10-28T08:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,20,17,C,0,-1,km,2019-10-28T08:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,20,17,C,0,-1,km,2019-10-28T08:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,30,17,C,0,-1,km,2019-10-28T08:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,20,17,C,0,-1,km,2019-10-28T08:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,30,17,C,0,-1,km,2019-10-28T08:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,20,17,C,0,-1,km,2019-10-28T08:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,10,17,C,0,-1,km,2019-10-28T08:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,20,17,C,0,-1,km,2019-10-28T08:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,20,17,C,0,-1,km,2019-10-28T08:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,20,16.7,C,0,-1,km,2019-10-28T08:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,20,17,C,0,-1,km,2019-10-28T08:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,10,17,C,0,-1,km,2019-10-28T09:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,360,17,C,0,-1,km,2019-10-28T09:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,17,C,0,-1,km,2019-10-28T09:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,20,17,C,0,-1,km,2019-10-28T09:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,17,C,0,-1,km,2019-10-28T09:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,17,C,0,-1,km,2019-10-28T09:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,17,C,0,-1,km,2019-10-28T09:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,10,17,C,0,-1,km,2019-10-28T09:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,20,17,C,0,-1,km,2019-10-28T09:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,17,C,0,-1,km,2019-10-28T09:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,17,C,0,-1,km,2019-10-28T09:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,16.7,C,0,-1,km,2019-10-28T09:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,17,C,0,-1,km,2019-10-28T09:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,16,C,0,-1,km,2019-10-28T10:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,10,17,C,0,-1,km,2019-10-28T10:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,10,16,C,0,-1,km,2019-10-28T10:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,360,16,C,0,-1,km,2019-10-28T10:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,10,16,C,0,-1,km,2019-10-28T10:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,16,C,0,-1,km,2019-10-28T10:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,10,16,C,0,-1,km,2019-10-28T10:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,16,C,0,-1,km,2019-10-28T10:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,16,C,0,-1,km,2019-10-28T10:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,16,C,0,-1,km,2019-10-28T10:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T10:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16.1,C,0,-1,km,2019-10-28T10:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T10:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T11:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T11:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,12.86,mps,10,16,C,0,-1,km,2019-10-28T11:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,12.35,mps,10,16,C,0,-1,km,2019-10-28T11:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.83,mps,10,16,C,0,-1,km,2019-10-28T11:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,10,16,C,0,-1,km,2019-10-28T11:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,20,17,C,0,-1,km,2019-10-28T11:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,20,16,C,0,-1,km,2019-10-28T11:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.83,mps,10,16,C,0,-1,km,2019-10-28T11:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T11:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,17,C,0,-1,km,2019-10-28T11:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,16.1,C,0,-1,km,2019-10-28T11:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,20,16,C,0,-1,km,2019-10-28T11:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,10,16,C,0,-1,km,2019-10-28T12:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,360,16,C,0,-1,km,2019-10-28T12:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,360,16,C,0,-1,km,2019-10-28T12:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T12:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,16,C,0,-1,km,2019-10-28T12:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,16,C,0,-1,km,2019-10-28T12:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T12:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,360,16,C,0,-1,km,2019-10-28T12:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,10,16,C,0,-1,km,2019-10-28T12:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T12:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,12.35,mps,360,16,C,0,-1,km,2019-10-28T12:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.83,mps,10,15.6,C,0,-1,km,2019-10-28T12:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T12:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T13:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,10,16,C,0,-1,km,2019-10-28T13:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T13:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T13:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,10,16,C,0,-1,km,2019-10-28T13:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T13:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T13:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,20,16,C,0,-1,km,2019-10-28T13:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,20,16,C,0,-1,km,2019-10-28T13:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T13:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T13:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,20,15.6,C,0,-1,km,2019-10-28T13:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,10,16,C,0,-1,km,2019-10-28T13:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,16,C,0,-1,km,2019-10-28T14:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,16,C,0,-1,km,2019-10-28T14:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,16,C,0,-1,km,2019-10-28T14:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,10,15,C,0,-1,km,2019-10-28T14:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,15,C,0,-1,km,2019-10-28T14:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,10,15,C,0,-1,km,2019-10-28T14:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,10,15,C,0,-1,km,2019-10-28T14:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,16,C,0,-1,km,2019-10-28T14:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,10,16,C,0,-1,km,2019-10-28T14:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,15,C,0,-1,km,2019-10-28T14:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,15,C,0,-1,km,2019-10-28T14:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,10,15,C,0,-1,km,2019-10-28T14:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,360,16,C,0,-1,km,2019-10-28T14:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,350,16,C,0,-1,km,2019-10-28T15:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,16,C,0,-1,km,2019-10-28T15:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T15:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,360,16,C,0,-1,km,2019-10-28T15:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,10,16,C,0,-1,km,2019-10-28T15:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,10,16,C,0,-1,km,2019-10-28T15:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,17,C,0,-1,km,2019-10-28T15:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,17,C,0,-1,km,2019-10-28T15:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,17,C,0,-1,km,2019-10-28T15:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,17,C,0,-1,km,2019-10-28T15:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,17,C,0,-1,km,2019-10-28T15:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,17.2,C,0,-1,km,2019-10-28T15:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,18,C,0,-1,km,2019-10-28T15:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,18,C,0,-1,km,2019-10-28T16:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,18,C,0,-1,km,2019-10-28T16:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,18,C,0,-1,km,2019-10-28T16:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,18,C,0,-1,km,2019-10-28T16:15:00Z
