21	18	14	11	9	6	5	11	15	12	5	13	17	27	30	31	28	28	26	25	24	23	21	20	18	15	13	15	16	13	7	2	357	358	10	21	22	19	18	18	19	18	15	10	6	4	5	8	11	17	23	25	22	17	15	12	8	7	8	10	14	20	28	36	38	34	27	21	20	21	24	25	24	25	29	33	40	45	43	38	10	22	11	5	339	5	8	9	9	10	11	11	11	11	9	6	3	1	3	8	16	24	31	35	35	31	23	15	10	6	4	7	14	20	22	20	19	20	21	19	14	11	9	9	9	
19	16	12	11	11	9	7	9	11	11	7	21	27	28	30	30	29	28	24	21	19	19	19	19	17	15	14	15	15	13	9	5	1	359	5	13	16	17	18	18	18	17	13	9	6	5	7	10	11	16	23	27	25	21	18	15	10	8	10	14	20	25	30	36	36	33	28	25	25	26	25	23	22	23	27	28	34	34	37	30	20	8	0	359	346	1	5	5	5	7	7	7	8	8	5	2	2	5	11	18	24	30	35	36	34	28	19	12	9	8	7	7	12	17	19	18	16	16	17	16	13	10	11	13	13	
15	13	11	12	13	12	11	9	9	8	17	11	19	23	25	25	24	22	20	17	15	15	16	16	15	14	14	15	15	12	9	6	4	2	3	6	10	13	15	16	16	16	13	9	7	8	10	11	11	14	22	27	27	24	21	17	13	14	17	21	24	26	28	33	34	33	31	29	28	24	20	18	20	24	27	26	26	24	19	11	4	358	357	354	1	2	3	3	3	4	5	5	5	3	1	1	6	13	22	26	29	32	33	31	28	22	16	13	13	13	13	12	13	14	15	17	16	12	10	10	10	11	18	23	23	
10	10	11	13	15	15	14	12	10	8	6	9	15	17	18	18	18	16	15	13	12	12	12	13	13	14	15	16	14	11	8	7	6	6	5	3	5	9	12	14	15	16	15	13	12	11	13	13	11	11	18	27	29	27	22	18	16	18	20	20	20	20	22	27	31	33	32	28	24	19	16	17	22	26	25	20	15	11	5	0	357	357	359	2	4	4	4	2	1	2	2	2	1	360	1	6	15	24	29	29	27	26	25	25	24	21	17	15	17	19	19	17	12	10	10	12	11	7	4	5	9	15	29	38	38	
7	8	11	13	15	16	16	16	15	11	18	7	10	14	12	13	13	12	11	11	11	10	10	10	12	14	15	16	15	13	11	9	9	8	6	3	4	7	9	12	14	16	19	20	19	16	15	15	12	8	13	23	28	26	20	16	17	18	18	16	16	15	16	22	27	30	29	24	19	16	16	20	23	23	18	12	7	3	359	357	358	0	3	5	6	5	5	2	359	359	359	358	357	359	5	15	23	25	24	21	19	18	19	21	24	24	21	18	18	20	21	18	11	6	5	6	5	4	4	7	14	26	41	47	47	
6	8	11	12	14	16	19	21	20	15	8	5	7	8	9	9	10	11	10	11	11	10	9	10	12	15	16	17	17	15	14	12	9	7	3	1	2	5	7	10	14	18	24	27	26	20	17	16	11	6	6	14	20	19	15	13	14	16	16	15	13	11	11	16	23	27	26	23	18	16	17	19	18	14	10	6	3	1	360	0	3	6	7	8	354	6	5	1	358	357	357	355	356	1	10	17	19	17	15	14	12	12	15	21	27	29	24	19	17	18	18	16	9	3	0	360	2	5	10	17	26	36	45	48	48	
6	8	12	13	14	16	21	25	25	21	14	8	8	9	9	10	13	16	18	17	14	12	11	13	16	18	18	18	17	16	15	14	10	6	0	358	0	4	6	10	15	22	29	31	28	20	15	11	6	3	2	5	10	11	8	8	11	13	14	13	9	6	6	11	19	25	26	23	19	16	15	14	10	8	7	5	4	3	5	7	9	11	11	10	9	8	6	1	356	355	354	353	355	3	10	12	11	10	9	9	9	11	16	24	31	32	27	20	17	15	14	11	6	359	355	357	3	12	23	31	38	42	43	42	42	
8	10	13	14	15	17	22	27	29	27	21	18	18	18	17	17	22	30	33	31	25	19	19	21	21	20	19	19	17	14	14	15	13	9	3	358	359	4	8	12	17	23	28	29	25	18	12	9	5	2	2	3	6	7	5	5	8	10	10	8	5	4	6	10	18	24	26	24	21	17	14	11	9	8	8	8	8	9	12	14	16	16	16	7	12	10	8	1	354	353	352	352	356	2	5	5	5	6	6	7	10	13	20	28	35	36	33	25	21	17	13	9	3	356	354	360	13	26	35	40	42	40	34	30	30	
13	13	13	13	15	17	21	27	30	29	27	28	29	30	29	27	34	32	34	33	31	30	27	23	19	18	18	18	15	10	10	13	14	13	9	3	2	7	12	16	19	21	25	25	22	17	13	11	7	5	4	5	7	7	4	3	6	7	5	3	3	5	9	14	20	24	27	26	23	19	16	13	10	11	13	14	14	15	18	21	22	22	21	19	2	352	9	2	354	351	351	352	356	358	358	359	2	3	5	9	14	20	25	32	39	42	40	34	27	20	12	6	1	356	359	9	20	28	32	34	34	32	23	17	17	
16	15	13	12	13	16	21	26	28	28	29	31	31	31	30	25	27	19	23	26	28	29	25	16	10	12	15	17	15	10	6	7	12	14	13	9	8	10	13	16	17	18	21	22	21	17	15	13	12	9	8	7	7	6	3	2	3	3	2	2	4	9	14	18	21	24	27	28	26	22	19	17	15	15	18	21	22	21	23	27	29	28	27	26	22	353	10	1	354	350	349	351	354	355	353	354	359	3	8	15	22	27	29	33	40	43	43	36	25	13	5	1	360	359	3	11	16	19	21	22	24	24	18	14	14	
16	15	13	12	13	16	21	24	24	25	27	28	28	29	27	23	14	9	13	20	24	26	22	12	4	6	11	14	14	10	6	4	6	10	11	8	8	10	11	12	13	15	19	22	22	19	16	15	15	14	12	9	7	5	2	1	1	360	0	4	8	13	18	20	23	26	30	31	28	25	23	22	22	21	23	28	30	29	30	35	38	38	36	34	29	19	8	360	354	350	349	349	353	353	350	351	358	7	15	23	28	30	30	32	37	40	38	31	18	8	3	2	1	360	2	7	11	13	14	16	18	19	18	17	17	
15	15	14	13	14	17	19	19	19	20	22	23	25	27	27	25	17	7	6	13	19	22	20	14	5	2	6	10	12	11	8	5	3	3	3	2	3	6	8	9	11	15	20	24	23	19	16	16	17	17	16	12	8	4	1	0	360	358	1	7	13	17	20	22	25	29	32	32	29	27	27	26	27	27	29	34	39	40	40	45	50	50	48	43	33	18	3	355	352	350	350	351	353	354	351	351	359	11	19	22	24	25	26	29	33	35	34	27	18	10	7	5	2	358	358	3	8	10	12	13	15	17	21	24	24	
13	14	14	14	15	17	17	14	22	15	17	19	23	25	26	25	21	12	4	6	12	17	18	15	8	2	3	8	11	12	11	8	4	1	358	356	358	3	7	10	13	17	23	27	26	21	17	17	17	18	18	15	10	2	359	358	358	360	5	12	17	19	21	23	25	29	33	34	32	31	31	30	32	34	36	41	47	49	45	54	58	35	49	40	28	11	357	350	349	348	349	352	355	357	356	354	358	7	12	15	17	21	25	28	30	32	31	27	20	14	10	6	2	358	356	1	7	11	13	15	16	19	26	29	29	
12	13	15	16	17	18	16	12	10	11	13	16	20	22	23	24	23	18	7	2	6	12	15	15	10	5	4	7	10	12	12	10	7	4	359	355	356	2	7	11	15	19	25	29	29	23	18	17	17	17	18	16	10	2	355	354	358	4	12	17	20	21	21	21	24	31	38	41	39	38	39	38	39	42	44	47	52	54	54	53	53	48	38	28	17	5	355	348	345	343	346	351	357	1	1	358	356	1	8	13	17	22	26	28	29	30	30	27	21	16	11	8	5	1	359	3	9	13	15	17	18	21	27	30	30	
10	12	16	17	18	18	16	14	13	13	13	13	16	18	20	21	22	21	13	4	4	8	12	13	11	9	8	9	10	11	11	11	10	8	3	358	356	1	7	10	14	20	26	30	30	24	19	18	18	17	16	13	7	357	354	354	2	13	20	22	23	23	21	22	28	38	45	48	47	47	48	47	48	50	52	51	52	53	48	43	39	32	24	17	9	1	354	349	343	341	345	352	358	3	5	3	360	2	10	17	22	24	25	26	27	28	28	25	20	16	13	11	9	6	3	5	9	11	13	15	18	21	25	28	28	
10	12	16	18	19	18	17	18	20	20	18	14	12	14	16	18	20	21	18	9	5	6	8	10	12	12	12	12	12	11	9	9	10	9	5	359	356	359	4	8	13	20	26	30	30	26	22	21	19	15	10	6	3	358	357	358	10	21	25	27	28	27	26	29	34	40	44	45	44	42	41	41	42	46	49	47	44	40	36	32	27	20	13	7	3	358	354	351	347	346	349	354	360	4	8	9	7	7	12	19	22	22	23	23	25	26	27	24	19	16	14	13	12	8	4	4	7	9	12	15	18	22	25	26	26	
11	12	15	18	19	18	16	19	22	24	23	17	11	10	12	15	18	20	19	12	6	5	6	9	12	14	16	16	15	12	8	5	5	5	4	359	356	358	2	7	13	20	27	32	33	30	24	19	14	9	6	4	2	0	2	4	13	19	22	25	27	26	25	27	27	30	33	36	35	33	30	31	34	37	39	37	33	29	26	21	16	10	6	1	358	357	357	357	355	354	356	359	3	7	11	14	13	11	11	14	17	19	21	22	24	26	28	25	20	16	13	10	9	7	3	4	8	11	14	18	21	23	24	23	23	
11	12	15	17	18	16	15	17	20	22	22	19	12	8	8	11	13	16	17	13	7	4	6	9	12	16	18	18	16	13	9	5	3	2	1	358	355	356	1	8	15	22	29	34	34	29	20	13	9	6	6	6	6	3	1	4	9	14	17	19	20	19	18	16	16	19	26	31	33	32	31	32	34	34	31	28	24	20	16	10	6	3	1	360	359	359	1	4	5	4	3	4	6	10	15	18	17	14	11	12	15	19	21	22	23	26	26	23	17	13	8	5	6	6	5	7	12	16	18	19	21	22	21	21	21	
11	12	14	17	17	15	14	15	16	18	18	16	13	9	7	7	8	10	12	11	7	5	7	11	14	16	18	19	17	14	11	8	5	4	2	358	355	356	2	9	15	21	27	32	31	25	17	12	9	8	9	11	10	6	1	2	5	9	13	15	15	14	12	12	14	18	25	34	37	38	38	37	35	30	25	20	16	12	6	1	359	359	0	2	3	4	6	10	12	13	11	10	11	14	17	17	17	18	16	15	16	19	20	21	21	22	21	18	15	11	7	5	6	7	7	9	13	15	16	17	18	20	20	20	20	
11	11	13	15	15	14	14	13	12	11	12	12	12	11	9	6	4	4	7	9	9	8	10	14	17	17	18	19	19	18	14	11	8	6	5	0	356	356	2	8	13	17	24	29	30	26	19	15	14	13	12	13	13	8	2	1	3	6	10	12	12	11	11	14	19	25	32	39	43	44	41	37	32	26	19	13	8	4	360	357	357	358	1	6	11	13	11	12	15	17	17	15	15	17	18	16	17	20	22	20	18	17	18	18	18	18	17	15	14	13	12	10	8	7	5	7	10	12	13	15	17	19	20	20	20	
10	10	12	13	12	13	13	10	6	5	7	10	12	11	9	5	1	0	3	7	10	11	14	19	20	18	16	19	21	21	18	14	11	9	7	1	356	356	1	7	12	17	23	30	32	30	23	19	17	15	13	11	11	8	3	1	3	5	8	10	11	12	15	22	30	35	37	41	43	43	39	33	27	19	12	6	2	360	359	358	359	360	2	8	16	19	17	13	14	18	20	18	17	18	17	16	16	19	21	20	17	15	14	16	17	17	16	16	16	16	15	13	10	6	3	4	8	11	13	15	17	20	21	21	21	
7	9	11	11	10	11	9	6	3	3	7	11	12	10	7	3	0	359	2	6	11	14	18	22	23	20	16	16	20	22	21	17	14	10	6	1	357	357	2	9	13	17	23	30	34	32	26	19	16	14	12	9	8	6	1	360	2	5	7	9	11	15	23	31	36	37	36	37	38	37	32	25	18	11	6	1	358	359	2	5	6	4	4	6	14	20	20	17	14	15	18	18	17	17	16	15	14	14	15	15	14	13	13	15	17	18	19	19	16	14	13	12	10	5	1	3	7	11	13	14	17	20	22	24	24	
2	6	11	10	8	6	6	5	6	8	11	12	11	8	4	2	0	0	3	7	12	16	20	23	25	23	18	14	17	21	22	20	16	11	7	4	1	0	4	10	12	15	22	31	36	35	29	22	18	15	13	10	7	2	357	357	1	4	6	9	14	21	27	31	32	30	29	29	29	26	23	17	10	6	4	1	0	2	7	12	13	11	8	5	6	12	17	18	17	15	16	15	15	15	15	14	12	9	9	10	11	11	11	14	18	20	20	17	13	9	7	7	7	4	2	4	8	10	11	13	16	20	25	27	27	
357	3	12	11	6	4	6	10	15	13	13	11	8	5	2	0	1	2	4	8	12	17	21	25	28	27	22	14	14	19	21	21	18	14	11	8	6	4	6	10	13	17	24	34	41	41	36	28	23	18	13	8	3	357	353	353	358	2	5	11	18	24	26	25	24	23	22	20	17	17	15	12	7	5	5	5	5	7	12	16	17	16	14	10	6	5	9	14	17	17	15	13	12	13	13	13	10	6	4	5	7	9	10	14	19	21	19	15	12	8	4	3	3	4	3	4	7	8	9	12	16	22	28	31	31	
354	2	13	11	6	5	9	12	13	12	10	7	4	2	0	0	2	4	6	9	14	18	22	27	31	32	26	16	13	17	21	21	20	18	15	13	10	9	9	13	18	22	28	36	43	44	40	30	21	13	7	2	359	355	351	351	357	3	9	17	24	25	22	20	18	16	13	11	11	12	13	11	8	7	9	11	13	13	14	16	18	19	18	16	11	7	6	8	13	15	13	11	10	11	11	10	8	5	2	2	5	8	11	14	19	21	20	16	13	10	6	4	5	5	3	3	5	8	10	13	18	24	30	33	33	
356	3	10	9	6	6	8	10	10	8	6	4	1	360	1	3	5	6	8	11	15	20	24	28	33	35	32	21	14	17	19	20	21	21	19	16	11	11	12	16	20	22	25	32	38	39	36	25	14	7	2	359	358	356	353	352	358	7	14	20	23	21	17	14	11	8	6	8	10	13	14	14	11	9	12	16	18	17	16	14	16	19	21	21	17	12	8	7	8	9	10	8	7	8	7	5	4	4	3	4	7	12	14	15	18	21	21	20	17	14	10	7	7	7	4	4	8	11	14	16	20	26	30	32	32	
2	4	5	4	5	6	6	7	6	5	3	0	359	0	3	6	9	10	11	14	18	21	25	30	35	38	37	30	20	19	19	17	18	21	21	18	13	11	11	14	16	17	19	24	30	33	30	22	11	5	2	360	359	357	355	353	4	5	11	15	16	15	12	9	5	3	4	8	13	15	17	18	15	11	12	17	20	20	18	14	11	15	22	24	22	17	12	8	6	5	6	6	4	4	3	2	2	5	7	10	14	17	17	17	18	20	21	21	21	19	16	12	10	9	7	9	14	17	20	21	23	26	29	31	31	
6	4	1	1	3	5	5	4	3	2	360	359	360	2	6	10	13	14	14	16	20	23	27	31	36	39	40	35	27	22	19	12	7	12	18	14	10	8	9	11	12	14	16	20	26	29	28	22	14	7	4	0	358	356	355	353	1	1	7	11	12	11	9	5	2	2	5	10	14	17	19	21	18	12	11	15	19	20	20	18	12	10	18	25	26	22	16	10	5	4	4	4	1	359	360	1	5	10	15	19	19	19	20	20	19	18	19	21	22	23	21	17	13	11	9	11	15	19	21	22	22	24	27	29	29	
6	3	1	1	2	3	3	2	1	359	358	359	2	6	9	12	16	18	18	19	22	26	29	33	36	39	39	35	27	20	15	9	2	1	5	7	6	5	6	7	9	12	15	19	25	29	29	25	17	9	4	0	358	357	356	354	0	360	3	7	9	9	8	5	3	4	7	10	13	17	21	24	22	15	10	13	18	21	22	21	18	11	13	23	27	26	21	14	6	3	4	3	0	359	1	8	14	21	26	25	22	20	20	20	19	16	15	17	20	23	24	22	18	13	10	11	14	16	18	19	20	22	25	27	27	
4	3	1	1	1	1	1	0	359	358	358	1	5	8	11	14	19	23	23	23	26	29	31	33	34	36	35	31	23	17	13	10	5	0	360	1	2	2	3	5	9	13	17	20	24	28	29	25	18	10	5	2	1	359	357	354	353	355	360	3	6	7	8	8	7	5	4	7	11	17	24	29	28	20	12	11	17	21	22	23	23	18	12	17	26	27	24	18	10	6	6	6	3	3	10	18	25	30	31	27	22	18	18	18	17	15	14	14	16	19	22	25	22	17	12	12	12	13	15	17	20	23	26	27	27	
2	1	360	360	360	360	359	359	358	358	360	3	7	11	14	18	23	28	30	29	28	28	28	28	28	29	29	26	21	16	15	14	10	5	359	356	356	358	2	6	11	14	16	18	23	26	27	23	18	13	9	6	4	1	357	354	351	353	357	0	3	7	9	11	11	7	2	4	10	18	27	32	31	24	15	12	16	21	23	25	26	21	15	12	22	26	25	21	16	11	10	10	10	11	15	20	24	26	25	22	17	13	11	13	15	15	14	14	15	17	20	24	23	18	15	13	10	10	12	17	22	25	28	29	29	
2	360	357	357	358	359	359	359	359	359	1	5	9	13	17	22	29	34	34	32	27	24	22	22	23	24	25	24	21	17	16	17	15	10	1	354	351	355	3	10	13	14	15	18	22	26	26	23	19	16	14	11	8	5	360	354	360	351	358	359	4	8	11	13	13	9	1	2	10	18	26	31	30	25	18	15	17	20	23	15	24	24	19	12	16	22	24	22	19	16	14	14	14	13	14	16	18	18	17	15	10	6	6	10	15	17	16	15	16	18	20	21	19	15	12	9	8	8	11	18	25	29	31	32	32	
0	358	355	355	357	359	0	1	359	359	3	7	12	16	20	27	33	34	32	28	23	20	19	19	19	21	24	25	23	19	16	17	17	14	6	357	349	355	5	12	14	16	18	21	24	27	28	26	22	19	17	14	12	9	4	357	352	351	355	360	4	8	11	14	15	11	3	2	9	17	23	28	28	25	20	17	16	17	17	16	16	19	18	12	11	16	20	21	19	16	15	15	14	13	13	14	13	12	10	9	6	4	5	10	17	20	21	20	18	18	18	16	12	9	8	7	7	9	13	20	28	33	32	30	30	
358	357	355	354	357	360	1	0	360	1	4	9	15	20	25	27	29	27	25	23	21	19	17	16	18	21	24	26	25	20	15	14	16	16	12	4	358	357	5	13	16	18	20	21	25	30	32	30	25	22	20	17	14	11	6	360	354	353	355	359	3	6	10	14	17	14	5	2	7	14	20	25	26	24	21	19	18	17	15	14	13	13	13	11	9	11	13	14	13	13	14	15	14	13	13	11	8	6	6	7	7	6	7	11	18	22	24	24	22	19	16	13	10	8	9	9	10	12	16	23	31	34	31	27	27	
357	357	355	355	358	360	359	359	1	4	7	12	19	26	27	25	22	22	22	21	20	19	16	16	19	23	27	27	25	20	15	11	13	17	16	11	4	1	6	12	16	17	18	21	26	32	35	33	28	23	19	15	11	7	2	358	354	352	354	358	1	6	11	16	18	16	8	2	5	12	19	24	26	23	21	20	19	19	18	16	15	13	12	11	11	11	9	7	7	10	12	12	11	11	10	7	4	4	6	9	11	11	9	11	17	23	26	28	27	23	18	14	13	14	17	16	15	15	19	25	32	34	31	27	27	
356	356	355	355	357	357	358	359	3	8	13	20	29	33	30	25	23	23	22	21	20	19	18	20	24	28	29	28	24	21	16	12	10	15	18	15	8	5	7	12	14	16	17	20	25	31	33	31	25	18	13	7	3	0	358	356	354	351	352	356	1	6	13	18	20	18	10	2	2	11	20	26	27	23	19	19	21	21	21	20	18	16	14	14	14	12	10	7	6	9	11	8	6	6	5	4	4	7	11	15	18	17	12	9	13	20	25	29	30	28	22	18	16	17	19	20	19	17	20	25	30	33	30	26	26	
356	355	354	354	355	355	357	2	8	15	23	30	35	37	35	33	31	28	25	22	21	21	22	24	26	28	29	28	26	22	17	12	7	9	15	16	12	8	8	11	13	14	16	18	23	27	28	26	20	15	9	3	360	359	360	359	355	351	352	356	2	8	15	20	22	20	11	1	0	9	21	29	31	24	16	16	22	24	23	22	22	21	18	17	17	15	13	11	10	11	10	6	2	2	4	6	11	14	14	16	19	19	15	9	7	12	20	27	31	32	29	22	17	15	17	19	20	18	19	22	27	30	28	26	26	
356	355	353	352	353	355	359	7	15	24	30	33	34	34	34	33	32	28	25	23	22	23	24	24	24	26	27	27	24	19	14	9	4	1	7	14	14	10	9	10	12	13	14	15	19	23	26	24	19	14	10	6	2	2	3	2	358	354	354	359	4	10	16	22	24	21	12	1	359	7	21	31	33	27	16	13	21	26	25	24	25	26	23	21	20	19	18	17	16	14	11	5	1	1	6	13	17	16	13	12	16	18	17	13	7	7	15	25	33	35	33	27	19	15	15	18	19	19	18	20	23	26	27	26	26	
357	355	352	350	352	356	4	14	23	30	33	31	30	29	29	28	26	23	20	18	18	18	19	20	21	23	24	22	19	15	11	8	4	2	4	11	12	10	8	9	10	10	11	12	16	22	25	24	20	15	12	10	8	6	4	2	360	357	358	2	8	12	16	22	23	20	12	4	0	5	19	31	34	31	22	16	21	29	30	26	27	30	29	25	24	23	22	21	19	15	12	7	3	3	9	14	14	12	10	8	12	17	19	18	13	10	14	24	31	33	31	27	21	15	13	15	17	18	17	18	21	24	27	28	28	
357	356	352	351	354	1	11	22	30	33	30	27	26	25	24	22	20	17	14	12	12	12	14	17	20	22	21	19	17	15	13	10	8	6	6	9	8	6	6	7	7	8	9	11	16	22	25	25	21	16	14	13	12	9	6	4	3	1	1	5	9	12	15	19	21	19	13	7	2	5	16	29	35	35	31	27	29	36	36	30	29	33	33	29	24	21	20	18	16	14	12	8	5	5	8	9	9	9	8	8	10	16	21	22	19	15	16	21	23	24	25	25	23	17	12	11	13	15	17	19	22	24	27	29	29	
358	357	355	355	0	10	19	27	31	29	25	22	21	20	18	16	14	12	10	9	10	12	15	18	21	22	20	19	19	19	18	15	11	8	7	6	3	2	3	5	6	7	10	13	18	23	26	26	22	18	16	15	13	12	10	8	7	4	2	5	9	11	13	17	20	20	15	7	2	3	12	26	34	38	37	34	31	33	35	31	28	30	31	26	18	13	12	12	12	12	11	8	5	4	6	8	8	7	9	11	13	15	20	24	25	21	18	17	17	18	21	24	25	21	15	11	11	12	16	20	24	26	26	25	25	
359	358	359	1	5	12	18	22	24	22	18	16	15	14	12	10	9	8	8	10	13	16	18	19	20	22	21	20	20	20	19	15	10	5	3	1	359	359	1	3	6	9	13	17	20	24	28	28	24	20	18	17	16	15	14	13	10	6	4	5	8	11	12	15	20	21	17	8	0	359	8	23	34	38	37	33	29	27	27	25	20	19	19	16	8	5	7	9	9	10	9	7	4	4	6	8	7	7	9	14	17	15	18	25	28	25	20	16	15	16	19	23	25	23	17	11	8	9	13	20	26	29	25	20	20	
360	0	1	3	6	11	15	17	17	17	14	11	10	9	7	7	7	8	11	15	20	23	22	19	19	21	21	19	17	16	15	12	9	4	0	357	355	357	360	3	7	12	17	20	23	27	30	30	27	23	21	20	18	16	16	15	12	8	5	6	8	10	12	15	20	22	19	10	0	357	5	19	31	35	35	31	27	23	20	17	13	10	8	5	1	1	5	8	8	8	8	5	3	3	5	6	7	8	10	16	20	19	18	21	27	27	23	19	17	18	19	20	21	19	15	10	7	8	12	20	27	30	25	18	18	
1	2	3	3	4	9	11	12	12	13	11	8	6	5	5	6	9	12	17	22	25	26	23	19	18	19	19	17	14	14	14	14	12	7	1	356	353	355	360	5	11	16	19	21	24	27	29	29	27	25	23	20	16	14	13	12	10	7	5	6	8	10	13	17	21	24	21	13	3	357	1	12	24	29	30	29	24	19	15	12	9	6	4	3	2	3	6	7	6	7	7	5	2	1	3	5	7	10	12	16	20	22	20	18	21	25	24	20	19	19	19	17	16	14	12	9	9	12	16	22	29	31	26	21	21	
4	4	3	0	1	4	6	7	8	9	9	7	4	3	5	9	13	19	23	25	25	23	20	17	16	16	17	16	15	15	16	18	16	11	4	358	353	354	1	8	14	16	18	20	22	25	27	28	26	23	21	17	12	8	6	7	7	5	5	6	8	11	14	18	21	23	22	15	5	357	357	5	15	23	26	26	23	18	14	11	9	8	6	6	6	6	6	6	5	6	7	6	3	1	3	6	9	12	14	16	18	21	22	19	18	21	21	18	17	18	16	13	11	10	11	12	14	19	24	27	30	31	27	24	24	
6	5	2	358	357	358	1	4	5	7	7	7	5	6	8	13	19	25	28	26	22	20	18	17	16	17	17	17	16	18	19	20	19	15	9	1	356	356	2	9	12	13	15	17	20	23	26	26	24	21	20	17	13	7	3	4	5	3	3	6	8	11	14	17	20	22	21	15	6	359	356	359	8	17	24	25	23	19	16	15	13	12	11	12	11	8	6	5	5	6	7	7	5	4	5	7	10	12	15	17	16	18	22	23	21	19	17	14	13	13	12	10	9	11	14	17	21	27	30	30	29	28	27	26	26	
8	6	3	358	353	353	357	1	4	6	7	8	9	10	13	18	25	29	29	24	20	18	18	18	19	20	21	20	19	19	20	20	20	17	12	5	359	358	2	5	7	10	13	16	20	24	26	26	23	21	21	20	17	12	6	5	3	360	0	4	7	10	13	16	19	21	20	16	9	2	357	357	4	13	21	24	23	21	20	20	18	17	17	17	14	8	4	3	5	7	8	8	7	7	7	7	8	11	15	17	16	16	22	26	24	19	14	10	9	8	8	9	11	15	20	23	26	29	30	28	26	25	26	26	26	
9	7	3	358	355	351	354	359	3	5	7	10	13	16	20	24	27	26	23	20	17	17	17	18	22	25	25	24	23	21	19	19	19	17	12	6	360	356	358	1	5	9	13	17	20	25	28	28	25	23	23	22	21	18	11	5	1	357	357	1	5	9	12	15	19	21	21	18	12	4	357	355	0	9	18	24	26	25	24	23	21	20	20	18	13	7	4	4	6	8	8	7	7	8	8	7	8	11	14	17	17	18	22	25	24	19	13	9	7	6	6	9	15	21	25	27	28	29	28	26	24	23	25	27	27	
9	6	3	1	357	356	356	359	2	4	8	14	20	25	28	27	22	18	16	15	15	15	16	18	22	25	26	25	24	21	18	15	14	12	7	2	357	353	355	360	5	10	14	17	21	26	29	30	28	26	25	23	22	21	15	7	360	354	354	358	2	7	11	15	19	22	23	22	15	6	358	354	357	6	15	24	28	28	25	23	22	21	20	17	14	11	8	7	8	9	8	7	7	7	8	8	9	12	16	18	19	19	21	23	23	19	13	8	7	6	8	14	20	26	30	30	29	27	24	22	21	22	26	29	29	
5	4	4	4	2	359	358	360	2	6	13	22	30	36	36	27	16	12	12	12	13	14	16	18	20	23	25	23	20	17	13	10	8	6	2	358	354	351	354	0	6	11	15	17	21	26	30	32	30	28	26	24	24	23	16	6	358	352	350	353	359	5	10	15	19	22	24	23	18	10	0	354	354	1	12	23	29	30	27	23	21	21	20	19	17	15	13	12	11	10	8	6	6	7	7	9	11	14	19	21	20	18	19	21	22	19	14	10	9	10	15	21	25	29	32	30	27	24	20	18	19	23	27	31	31	
1	2	5	6	6	3	1	2	6	13	24	34	38	38	34	25	14	8	8	10	12	14	16	17	18	21	23	21	17	14	12	9	8	6	3	359	356	353	354	1	7	12	14	16	19	25	30	32	31	28	27	27	26	21	11	1	354	350	348	350	355	3	10	15	18	21	23	24	21	13	4	356	353	357	8	21	29	32	29	25	22	22	22	21	20	19	17	15	13	11	7	6	6	6	7	9	13	17	20	21	19	16	17	20	20	19	18	15	14	17	21	23	24	26	26	24	21	18	16	16	19	24	29	31	31	
359	2	6	8	8	7	7	8	14	22	28	32	31	28	22	17	11	7	7	10	12	13	14	15	17	19	20	19	17	15	14	12	11	9	7	3	359	356	355	0	7	11	13	15	19	24	29	31	31	30	30	30	25	16	5	357	352	348	346	347	353	1	9	13	16	19	22	24	23	17	8	360	356	357	5	19	29	32	31	28	24	22	21	18	16	16	15	14	13	9	6	4	4	5	7	11	15	18	20	20	18	16	17	19	19	19	20	20	19	19	19	18	18	18	18	16	14	15	16	17	22	28	31	32	32	
1	3	6	8	8	9	10	13	17	20	22	21	18	15	12	10	9	9	9	10	10	9	10	13	16	17	19	19	18	18	17	16	15	13	11	7	3	359	357	360	5	9	12	16	20	24	27	30	31	31	30	27	21	13	5	358	352	347	344	346	351	358	6	11	15	18	21	24	24	21	13	5	1	1	5	15	27	32	32	29	23	20	18	15	12	11	10	11	11	8	5	3	3	5	9	14	18	20	20	19	18	18	18	18	18	18	20	19	17	15	14	13	13	13	12	12	12	15	19	22	26	30	31	31	31	
5	5	5	7	7	8	10	13	14	14	12	11	8	7	6	6	8	10	10	10	9	8	9	13	15	17	19	21	20	20	20	20	18	16	14	10	7	3	359	0	3	8	13	18	22	24	25	26	28	28	27	24	20	14	8	1	353	347	344	345	350	355	3	10	16	19	21	24	25	23	18	10	6	5	6	13	23	30	32	29	23	19	18	16	13	10	8	9	9	7	4	3	4	7	11	15	19	21	21	20	19	19	19	18	17	16	16	15	14	14	14	14	14	13	14	15	17	21	24	27	28	28	29	29	29	
7	5	5	5	5	5	8	9	9	8	5	3	3	3	5	6	8	9	10	10	10	10	11	14	17	18	20	22	21	21	21	21	20	17	14	11	9	5	2	1	4	10	16	21	22	22	21	21	23	24	23	22	20	17	11	4	357	350	347	346	348	354	1	10	16	20	22	24	25	25	21	14	10	7	7	11	20	28	31	30	25	20	19	18	16	12	9	8	8	6	4	4	6	9	12	14	18	21	23	22	19	18	19	17	15	13	12	12	14	16	18	20	21	21	21	23	25	25	25	25	25	25	26	27	27	
